payment_id,student_id,payment_date,amount,payment_method,status,semester
PAY001597,STU000361,2024-07-08,779537,Credit Card,Pending,Spring 2025
PAY001598,STU000361,2025-06-08,763876,Bank Transfer,Pending,Fall 2023
PAY001599,STU000362,2023-11-27,1012482,Cash,Completed,Spring 2024
PAY001600,STU000362,2024-06-05,1014779,Mobile Money,Pending,Spring 2025
PAY001601,STU000363,2024-02-11,970788,Cash,Failed,Fall 2024
PAY001602,STU000364,2024-03-15,466964,Cash,Pending,Fall 2024
PAY001603,STU000364,2023-12-14,466794,Cash,Failed,Spring 2025
PAY001604,STU000364,2025-09-15,452321,Credit Card,Pending,Spring 2025
PAY001605,STU000364,2025-03-11,477453,Cash,Failed,Spring 2024
PAY001606,STU000364,2025-01-02,533082,Credit Card,Pending,Fall 2024
PAY001607,STU000364,2024-04-06,493392,Mobile Money,Completed,Fall 2024
PAY001608,STU000364,2024-02-10,525009,Mobile Money,Failed,Spring 2024
PAY001609,STU000365,2024-04-21,1261571,Bank Transfer,Pending,Fall 2023
PAY001610,STU000365,2024-10-21,1298329,Mobile Money,Failed,Fall 2024
PAY001611,STU000365,2025-08-27,1269367,Credit Card,Pending,Fall 2024
PAY001612,STU000365,2025-09-11,1258914,Credit Card,Completed,Fall 2024
PAY001613,STU000366,2025-09-19,1012094,Mobile Money,Completed,Fall 2023
PAY001614,STU000366,2024-12-18,996683,Credit Card,Failed,Spring 2024
PAY001615,STU000366,2025-02-12,991947,Credit Card,Pending,Spring 2024
PAY001616,STU000367,2025-01-20,546130,Bank Transfer,Failed,Spring 2024
PAY001617,STU000367,2024-05-31,516077,Cash,Completed,Spring 2025
PAY001618,STU000367,2024-09-11,541835,Bank Transfer,Pending,Fall 2024
PAY001619,STU000367,2025-04-23,468882,Cash,Completed,Fall 2023
PAY001620,STU000368,2024-11-06,510940,Mobile Money,Pending,Spring 2025
PAY001621,STU000368,2024-04-29,470575,Credit Card,Pending,Fall 2023
PAY001622,STU000368,2025-02-11,509761,Cash,Completed,Spring 2025
PAY001623,STU000368,2025-01-31,471351,Mobile Money,Pending,Fall 2023
PAY001624,STU000368,2025-07-15,456871,Cash,Failed,Spring 2025
PAY001625,STU000368,2024-11-06,468579,Cash,Failed,Spring 2025
PAY001626,STU000368,2024-05-04,453337,Credit Card,Failed,Fall 2024
PAY001627,STU000369,2024-12-19,780357,Bank Transfer,Failed,Fall 2024
PAY001628,STU000369,2024-12-22,774136,Bank Transfer,Failed,Fall 2023
PAY001629,STU000369,2023-11-19,717284,Credit Card,Completed,Fall 2023
PAY001630,STU000369,2025-06-28,719866,Bank Transfer,Failed,Spring 2024
PAY001631,STU000369,2023-11-19,730803,Bank Transfer,Pending,Fall 2024
PAY001632,STU000369,2024-12-07,710637,Credit Card,Pending,Fall 2023
PAY001633,STU000369,2024-07-02,752502,Bank Transfer,Failed,Spring 2025
PAY001634,STU000370,2024-05-06,711727,Mobile Money,Pending,Spring 2024
PAY001635,STU000370,2025-07-23,799977,Cash,Completed,Spring 2024
PAY001636,STU000370,2025-09-22,784509,Bank Transfer,Completed,Spring 2024
PAY001637,STU000370,2024-07-16,705556,Bank Transfer,Completed,Spring 2024
PAY001638,STU000370,2025-06-15,718045,Cash,Pending,Spring 2025
PAY001639,STU000370,2024-02-08,787852,Credit Card,Completed,Fall 2024
PAY001640,STU000370,2024-07-02,703081,Credit Card,Failed,Fall 2023
PAY001641,STU000371,2024-03-25,704719,Mobile Money,Completed,Spring 2025
PAY001642,STU000372,2023-12-01,960567,Cash,Failed,Spring 2024
PAY001643,STU000373,2025-06-16,770284,Bank Transfer,Failed,Fall 2024
PAY001644,STU000373,2025-02-19,772910,Cash,Failed,Spring 2025
PAY001645,STU000373,2025-06-08,726422,Cash,Pending,Spring 2024
PAY001646,STU000373,2024-12-19,734123,Credit Card,Completed,Fall 2024
PAY001647,STU000373,2024-08-13,703777,Credit Card,Failed,Spring 2025
PAY001648,STU000373,2025-04-23,724226,Bank Transfer,Completed,Spring 2025
PAY001649,STU000373,2025-08-01,797362,Mobile Money,Completed,Fall 2024
PAY001650,STU000374,2024-11-14,1010788,Bank Transfer,Failed,Spring 2024
PAY001651,STU000374,2024-04-17,983073,Mobile Money,Failed,Fall 2023
PAY001652,STU000374,2025-01-05,951620,Mobile Money,Completed,Fall 2024
PAY001653,STU000374,2025-04-21,1015482,Credit Card,Failed,Fall 2024
PAY001654,STU000375,2024-03-12,1298809,Mobile Money,Pending,Spring 2025
PAY001655,STU000375,2024-04-23,1278215,Cash,Failed,Spring 2024
PAY001656,STU000375,2025-08-31,1280788,Bank Transfer,Completed,Fall 2023
PAY001657,STU000375,2024-02-23,1206557,Bank Transfer,Pending,Fall 2023
PAY001658,STU000375,2025-01-12,1258334,Credit Card,Failed,Spring 2024
PAY001659,STU000375,2025-08-11,1207017,Cash,Completed,Spring 2024
PAY001660,STU000375,2024-09-11,1297235,Cash,Completed,Fall 2024
PAY001661,STU000375,2024-09-17,1285672,Bank Transfer,Pending,Fall 2023
PAY001662,STU000376,2025-06-26,984435,Credit Card,Completed,Fall 2023
PAY001663,STU000376,2024-02-06,1047551,Bank Transfer,Pending,Spring 2024
PAY001664,STU000377,2025-08-22,545002,Mobile Money,Pending,Fall 2024
PAY001665,STU000378,2023-11-30,523823,Credit Card,Completed,Spring 2024
PAY001666,STU000378,2025-04-12,458540,Credit Card,Failed,Spring 2025
PAY001667,STU000378,2025-10-19,454870,Credit Card,Pending,Spring 2025
PAY001668,STU000378,2024-09-22,472940,Bank Transfer,Failed,Fall 2023
PAY001669,STU000378,2024-01-16,458258,Cash,Failed,Fall 2024
PAY001670,STU000379,2025-02-18,703199,Cash,Completed,Spring 2024
PAY001671,STU000379,2023-12-13,758718,Bank Transfer,Failed,Fall 2023
PAY001672,STU000379,2024-04-21,757061,Credit Card,Completed,Fall 2023
PAY001673,STU000379,2025-01-29,747714,Bank Transfer,Failed,Fall 2024
PAY001674,STU000379,2024-08-08,761928,Mobile Money,Pending,Fall 2024
PAY001675,STU000379,2024-05-03,770879,Mobile Money,Pending,Fall 2024
PAY001676,STU000379,2024-09-28,722801,Credit Card,Pending,Spring 2025
PAY001677,STU000379,2024-11-28,738331,Mobile Money,Failed,Spring 2025
PAY001678,STU000380,2024-09-02,961330,Cash,Completed,Fall 2024
PAY001679,STU000380,2024-11-16,1034602,Credit Card,Pending,Spring 2024
PAY001680,STU000380,2025-10-06,995017,Mobile Money,Failed,Fall 2024
PAY001681,STU000380,2024-05-14,1032928,Mobile Money,Failed,Spring 2024
PAY001682,STU000380,2025-04-22,1040861,Credit Card,Completed,Spring 2025
PAY001683,STU000380,2025-07-27,1015717,Bank Transfer,Failed,Fall 2023
PAY001684,STU000380,2024-04-08,950529,Cash,Failed,Spring 2024
PAY001685,STU000381,2024-07-06,965325,Cash,Failed,Fall 2024
PAY001686,STU000381,2024-05-06,1001768,Credit Card,Completed,Fall 2024
PAY001687,STU000381,2024-09-27,1040151,Bank Transfer,Completed,Spring 2025
PAY001688,STU000381,2025-06-12,1040956,Mobile Money,Failed,Fall 2023
PAY001689,STU000382,2025-06-24,1209464,Cash,Completed,Spring 2025
PAY001690,STU000382,2025-01-12,1227426,Bank Transfer,Completed,Fall 2023
PAY001691,STU000383,2025-01-20,465869,Mobile Money,Completed,Fall 2023
PAY001692,STU000384,2024-08-12,965591,Credit Card,Pending,Spring 2025
PAY001693,STU000384,2025-11-08,1041464,Cash,Pending,Spring 2025
PAY001694,STU000385,2025-01-11,756167,Credit Card,Failed,Fall 2023
PAY001695,STU000385,2023-12-24,764400,Bank Transfer,Pending,Fall 2024
PAY001696,STU000385,2024-11-24,704068,Cash,Failed,Spring 2025
PAY001697,STU000385,2024-10-22,798686,Bank Transfer,Pending,Fall 2024
PAY001698,STU000385,2023-12-18,764265,Bank Transfer,Pending,Fall 2023
PAY001699,STU000385,2024-07-07,799490,Bank Transfer,Pending,Fall 2024
PAY001700,STU000386,2025-03-12,544932,Bank Transfer,Pending,Spring 2025
PAY001701,STU000386,2024-12-08,481637,Credit Card,Completed,Fall 2024
PAY001702,STU000387,2025-04-11,1280441,Credit Card,Completed,Fall 2023
PAY001703,STU000387,2023-12-19,1216827,Bank Transfer,Failed,Spring 2025
PAY001704,STU000387,2025-09-09,1265807,Mobile Money,Pending,Fall 2024
PAY001705,STU000387,2023-12-06,1274062,Credit Card,Failed,Fall 2023
PAY001706,STU000387,2025-03-04,1276763,Bank Transfer,Failed,Spring 2025
PAY001707,STU000388,2025-01-22,1221331,Bank Transfer,Pending,Fall 2024
PAY001708,STU000388,2024-09-08,1214375,Mobile Money,Completed,Spring 2024
PAY001709,STU000388,2024-07-13,1263733,Mobile Money,Completed,Spring 2025
PAY001710,STU000389,2025-10-05,1239620,Mobile Money,Completed,Fall 2024
PAY001711,STU000389,2023-12-20,1276489,Credit Card,Completed,Spring 2025
PAY001712,STU000389,2023-12-02,1215216,Bank Transfer,Completed,Spring 2024
PAY001713,STU000390,2024-08-27,515030,Cash,Failed,Spring 2025
PAY001714,STU000390,2025-10-28,542852,Cash,Failed,Fall 2023
PAY001715,STU000390,2024-09-16,512083,Bank Transfer,Pending,Spring 2025
PAY001716,STU000391,2025-09-13,461435,Cash,Failed,Fall 2024
PAY001717,STU000391,2024-07-20,502602,Mobile Money,Completed,Fall 2023
PAY001718,STU000391,2025-10-25,471233,Bank Transfer,Failed,Spring 2024
PAY001719,STU000391,2024-01-08,475757,Credit Card,Failed,Fall 2024
PAY001720,STU000391,2024-04-27,484472,Credit Card,Completed,Spring 2024
PAY001721,STU000391,2024-04-01,504166,Bank Transfer,Failed,Fall 2023
PAY001722,STU000391,2025-03-26,476535,Mobile Money,Pending,Spring 2024
PAY001723,STU000392,2024-11-03,457863,Bank Transfer,Completed,Fall 2024
PAY001724,STU000392,2024-03-29,519536,Bank Transfer,Pending,Spring 2024
PAY001725,STU000392,2024-12-26,481939,Credit Card,Completed,Spring 2024
PAY001726,STU000392,2024-01-09,512227,Credit Card,Pending,Spring 2024
PAY001727,STU000392,2025-08-09,472599,Credit Card,Failed,Fall 2023
PAY001728,STU000392,2025-06-22,537435,Mobile Money,Failed,Spring 2024
PAY001729,STU000392,2025-09-10,512611,Bank Transfer,Failed,Spring 2024
PAY001730,STU000393,2024-02-17,1247411,Mobile Money,Pending,Spring 2025
PAY001731,STU000393,2025-09-18,1298614,Credit Card,Completed,Fall 2024
PAY001732,STU000393,2024-10-10,1203626,Mobile Money,Failed,Fall 2024
PAY001733,STU000393,2024-10-14,1258959,Mobile Money,Failed,Spring 2024
PAY001734,STU000394,2024-01-27,1299015,Mobile Money,Completed,Fall 2024
PAY001735,STU000394,2024-06-27,1209837,Credit Card,Failed,Fall 2023
PAY001736,STU000394,2024-09-17,1208694,Bank Transfer,Failed,Spring 2024
PAY001737,STU000394,2024-02-01,1205236,Cash,Pending,Spring 2025
PAY001738,STU000394,2025-02-04,1260883,Cash,Pending,Fall 2024
PAY001739,STU000394,2025-01-07,1261592,Credit Card,Pending,Spring 2024
PAY001740,STU000394,2024-07-26,1244181,Bank Transfer,Failed,Spring 2025
PAY001741,STU000394,2024-12-03,1269827,Bank Transfer,Pending,Fall 2024
PAY001742,STU000395,2024-03-20,1017307,Mobile Money,Pending,Fall 2024
PAY001743,STU000395,2025-03-18,1024188,Mobile Money,Pending,Fall 2024
PAY001744,STU000395,2025-05-06,993908,Credit Card,Pending,Fall 2024
PAY001745,STU000395,2024-03-16,1005554,Mobile Money,Failed,Spring 2024
PAY001746,STU000395,2023-12-15,988668,Mobile Money,Failed,Fall 2024
PAY001747,STU000396,2024-08-02,776251,Mobile Money,Completed,Fall 2024
PAY001748,STU000396,2024-02-04,732378,Mobile Money,Failed,Fall 2024
PAY001749,STU000396,2025-05-15,784866,Credit Card,Pending,Spring 2024
PAY001750,STU000396,2024-10-13,763483,Cash,Failed,Spring 2025
PAY001751,STU000396,2024-05-17,744747,Mobile Money,Pending,Fall 2023
PAY001752,STU000396,2025-03-05,716309,Credit Card,Failed,Spring 2025
PAY001753,STU000397,2025-05-09,483398,Credit Card,Pending,Fall 2024
PAY001754,STU000398,2025-02-19,706683,Credit Card,Failed,Spring 2025
PAY001755,STU000398,2024-03-19,714166,Credit Card,Pending,Spring 2025
PAY001756,STU000398,2025-01-02,715655,Mobile Money,Completed,Fall 2023
PAY001757,STU000398,2024-11-13,799631,Bank Transfer,Completed,Fall 2023
PAY001758,STU000398,2025-02-07,714085,Cash,Completed,Fall 2023
PAY001759,STU000398,2023-12-16,755478,Mobile Money,Completed,Fall 2023
PAY001760,STU000398,2025-11-08,714605,Cash,Failed,Fall 2024
PAY001761,STU000399,2025-03-17,1230210,Mobile Money,Failed,Fall 2024
PAY001762,STU000399,2024-05-02,1246340,Mobile Money,Completed,Fall 2023
PAY001763,STU000399,2024-05-01,1276561,Cash,Completed,Spring 2024
PAY001764,STU000399,2024-10-22,1226626,Bank Transfer,Completed,Fall 2023
PAY001765,STU000399,2024-04-13,1297053,Cash,Pending,Fall 2023
PAY001766,STU000400,2024-09-28,728963,Mobile Money,Pending,Spring 2024
PAY001767,STU000400,2025-05-25,728880,Cash,Completed,Fall 2023
PAY001768,STU000401,2024-08-30,1025974,Credit Card,Pending,Spring 2024
PAY001769,STU000401,2025-03-26,963155,Bank Transfer,Pending,Spring 2025
PAY001770,STU000401,2024-08-22,969711,Credit Card,Failed,Spring 2025
PAY001771,STU000401,2025-10-26,1020944,Cash,Completed,Spring 2025
PAY001772,STU000402,2024-12-24,952715,Credit Card,Failed,Spring 2025
PAY001773,STU000402,2024-08-23,1029502,Mobile Money,Pending,Spring 2024
PAY001774,STU000402,2023-11-29,960139,Credit Card,Completed,Spring 2025
PAY001775,STU000402,2025-04-20,978564,Cash,Pending,Spring 2025
PAY001776,STU000402,2025-02-11,982606,Cash,Completed,Spring 2025
PAY001777,STU000402,2024-03-14,1011566,Bank Transfer,Failed,Spring 2024
PAY001778,STU000402,2024-01-28,1041433,Bank Transfer,Pending,Fall 2023
PAY001779,STU000403,2024-11-15,999934,Bank Transfer,Pending,Spring 2025
PAY001780,STU000403,2024-08-19,1005592,Bank Transfer,Pending,Fall 2024
PAY001781,STU000403,2024-11-27,979957,Cash,Pending,Fall 2024
PAY001782,STU000403,2024-07-16,970722,Mobile Money,Completed,Spring 2024
PAY001783,STU000403,2025-10-12,999996,Cash,Completed,Spring 2024
PAY001784,STU000403,2025-08-18,1042681,Mobile Money,Completed,Fall 2023
PAY001785,STU000403,2025-03-07,960388,Cash,Pending,Spring 2024
PAY001786,STU000404,2024-08-29,736505,Mobile Money,Completed,Spring 2025
PAY001787,STU000404,2025-01-03,721840,Bank Transfer,Completed,Fall 2023
PAY001788,STU000404,2024-02-22,706834,Mobile Money,Pending,Spring 2025
PAY001789,STU000404,2024-09-11,722010,Mobile Money,Completed,Spring 2024
PAY001790,STU000404,2024-03-11,793392,Bank Transfer,Completed,Fall 2023
PAY001791,STU000405,2024-05-21,716270,Credit Card,Failed,Fall 2024
PAY001792,STU000405,2025-05-19,720017,Mobile Money,Completed,Fall 2023
PAY001793,STU000405,2024-12-20,722517,Cash,Failed,Fall 2023
PAY001794,STU000405,2024-06-24,766127,Bank Transfer,Pending,Spring 2024
PAY001795,STU000405,2025-05-31,706336,Credit Card,Completed,Spring 2024
PAY001796,STU000406,2024-04-10,986605,Credit Card,Completed,Spring 2025
PAY001797,STU000406,2025-05-23,1043088,Bank Transfer,Failed,Spring 2024
PAY001798,STU000406,2025-06-06,1033903,Bank Transfer,Completed,Spring 2025
PAY001799,STU000406,2025-07-02,950075,Cash,Pending,Spring 2025
PAY001800,STU000407,2024-05-30,1261160,Cash,Failed,Spring 2025
PAY001801,STU000407,2025-03-06,1268612,Credit Card,Completed,Spring 2025
PAY001802,STU000407,2025-07-12,1204773,Mobile Money,Completed,Fall 2024
PAY001803,STU000407,2025-01-17,1215143,Credit Card,Pending,Spring 2025
PAY001804,STU000407,2025-01-16,1248971,Bank Transfer,Pending,Spring 2025
PAY001805,STU000407,2025-04-29,1298344,Bank Transfer,Completed,Spring 2025
PAY001806,STU000407,2024-02-04,1298349,Mobile Money,Pending,Spring 2024
PAY001807,STU000408,2025-03-13,1218653,Bank Transfer,Completed,Spring 2025
PAY001808,STU000408,2025-03-05,1263802,Credit Card,Pending,Spring 2025
PAY001809,STU000408,2024-11-03,1226829,Credit Card,Completed,Spring 2025
PAY001810,STU000408,2025-09-27,1232160,Mobile Money,Failed,Fall 2023
PAY001811,STU000408,2025-01-20,1249025,Bank Transfer,Pending,Spring 2025
PAY001812,STU000409,2025-08-31,1278412,Cash,Pending,Spring 2025
PAY001813,STU000409,2025-10-08,1262843,Bank Transfer,Pending,Fall 2024
PAY001814,STU000409,2025-05-04,1240677,Mobile Money,Completed,Fall 2023
PAY001815,STU000409,2025-06-22,1297561,Cash,Completed,Fall 2023
PAY001816,STU000409,2024-06-15,1228664,Cash,Completed,Spring 2025
PAY001817,STU000409,2024-10-01,1243783,Credit Card,Pending,Fall 2024
PAY001818,STU000409,2025-01-31,1248230,Bank Transfer,Failed,Fall 2023
PAY001819,STU000410,2024-09-01,1267367,Bank Transfer,Failed,Fall 2023
PAY001820,STU000410,2025-06-14,1249535,Cash,Failed,Spring 2025
PAY001821,STU000410,2024-02-07,1235010,Mobile Money,Completed,Spring 2024
PAY001822,STU000410,2025-08-15,1280854,Credit Card,Pending,Spring 2025
PAY001823,STU000410,2025-04-07,1205490,Bank Transfer,Pending,Fall 2023
PAY001824,STU000410,2025-07-05,1225492,Credit Card,Failed,Spring 2024
PAY001825,STU000410,2024-09-17,1219876,Credit Card,Failed,Fall 2024
PAY001826,STU000410,2025-04-17,1200074,Bank Transfer,Completed,Fall 2023
PAY001827,STU000411,2025-09-12,1228717,Credit Card,Completed,Spring 2025
PAY001828,STU000411,2025-07-25,1210481,Credit Card,Pending,Fall 2024
PAY001829,STU000411,2024-07-26,1233827,Cash,Failed,Fall 2024
PAY001830,STU000411,2024-05-28,1220394,Cash,Failed,Spring 2024
PAY001831,STU000411,2025-04-01,1202913,Credit Card,Pending,Fall 2024
PAY001832,STU000412,2024-06-26,1044932,Credit Card,Completed,Fall 2024
PAY001833,STU000412,2025-02-28,963958,Mobile Money,Failed,Spring 2024
PAY001834,STU000412,2025-04-08,982602,Credit Card,Completed,Fall 2023
PAY001835,STU000412,2023-12-05,1021068,Cash,Pending,Spring 2025
PAY001836,STU000412,2024-09-15,1024261,Cash,Pending,Fall 2023
PAY001837,STU000412,2025-03-15,971292,Credit Card,Failed,Fall 2023
PAY001838,STU000413,2024-08-29,503205,Credit Card,Completed,Spring 2025
PAY001839,STU000413,2024-07-22,454010,Cash,Pending,Fall 2023
PAY001840,STU000413,2025-01-07,480891,Credit Card,Pending,Spring 2025
PAY001841,STU000413,2024-03-26,478053,Credit Card,Pending,Spring 2024
PAY001842,STU000413,2025-01-29,481881,Mobile Money,Pending,Spring 2024
PAY001843,STU000413,2024-03-16,492879,Credit Card,Completed,Fall 2023
PAY001844,STU000414,2025-11-10,469666,Credit Card,Pending,Fall 2023
PAY001845,STU000414,2023-12-05,534930,Mobile Money,Completed,Fall 2023
PAY001846,STU000415,2025-10-16,717495,Cash,Pending,Fall 2024
PAY001847,STU000415,2024-01-06,774972,Bank Transfer,Completed,Spring 2024
PAY001848,STU000415,2025-01-05,743272,Bank Transfer,Completed,Fall 2023
PAY001849,STU000415,2025-10-09,780525,Bank Transfer,Completed,Spring 2024
PAY001850,STU000415,2024-10-14,764272,Bank Transfer,Pending,Fall 2024
PAY001851,STU000415,2024-02-27,768955,Bank Transfer,Failed,Fall 2024
PAY001852,STU000415,2025-06-30,708512,Credit Card,Failed,Fall 2024
PAY001853,STU000415,2025-06-10,784340,Bank Transfer,Pending,Spring 2024
PAY001854,STU000416,2024-10-12,494388,Mobile Money,Failed,Spring 2025
PAY001855,STU000416,2024-08-12,497022,Cash,Pending,Spring 2025
PAY001856,STU000416,2024-09-16,480818,Cash,Failed,Fall 2024
PAY001857,STU000416,2025-04-17,481546,Credit Card,Completed,Spring 2024
PAY001858,STU000416,2025-10-12,460414,Bank Transfer,Failed,Fall 2023
PAY001859,STU000417,2024-08-16,466529,Mobile Money,Failed,Fall 2023
PAY001860,STU000417,2025-02-02,493611,Cash,Failed,Spring 2024
PAY001861,STU000417,2024-07-13,507060,Credit Card,Completed,Fall 2024
PAY001862,STU000418,2024-01-17,1204434,Cash,Completed,Spring 2025
PAY001863,STU000418,2025-05-06,1245231,Bank Transfer,Completed,Fall 2023
PAY001864,STU000418,2025-03-05,1251060,Mobile Money,Pending,Spring 2025
PAY001865,STU000418,2024-01-14,1252099,Cash,Pending,Spring 2024
PAY001866,STU000419,2024-01-14,1241259,Mobile Money,Completed,Spring 2024
PAY001867,STU000419,2025-03-07,1254499,Bank Transfer,Pending,Fall 2024
PAY001868,STU000419,2025-06-20,1205508,Mobile Money,Completed,Spring 2025
PAY001869,STU000419,2025-02-07,1226510,Mobile Money,Pending,Fall 2023
PAY001870,STU000419,2025-11-09,1282776,Cash,Failed,Fall 2024
PAY001871,STU000419,2024-02-28,1248892,Cash,Completed,Fall 2023
PAY001872,STU000420,2025-04-16,719373,Cash,Failed,Fall 2024
PAY001873,STU000420,2024-05-24,751208,Mobile Money,Pending,Fall 2023
PAY001874,STU000420,2024-08-10,794254,Cash,Failed,Spring 2025
PAY001875,STU000420,2025-10-04,737288,Cash,Completed,Spring 2025
PAY001876,STU000420,2024-03-25,782187,Bank Transfer,Pending,Spring 2025
PAY001877,STU000420,2024-08-01,779791,Mobile Money,Pending,Spring 2024
PAY001878,STU000420,2024-08-15,734694,Cash,Failed,Fall 2023
PAY001879,STU000420,2025-03-29,787612,Cash,Pending,Fall 2024
PAY001880,STU000421,2025-10-08,729071,Credit Card,Completed,Spring 2025
PAY001881,STU000422,2025-10-01,1209975,Cash,Failed,Spring 2025
PAY001882,STU000423,2024-03-14,1036941,Bank Transfer,Pending,Spring 2024
PAY001883,STU000424,2025-03-23,500990,Cash,Completed,Spring 2024
PAY001884,STU000424,2025-11-04,539795,Credit Card,Completed,Fall 2024
PAY001885,STU000424,2024-01-26,482190,Credit Card,Completed,Fall 2023
PAY001886,STU000424,2025-07-09,548226,Cash,Completed,Fall 2024
PAY001887,STU000424,2024-01-01,483697,Credit Card,Completed,Spring 2025
PAY001888,STU000425,2024-11-13,712793,Cash,Pending,Fall 2023
PAY001889,STU000425,2025-09-01,720390,Bank Transfer,Completed,Spring 2024
